1.800000000000000000e+02,1.839000000000000000e+03,1.800000000000000000e+02,1.839000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.787928199999999801e-02,4.779771620000000110e-01,5.748937140000000001e-01,3.333333330000000094e-01,1.000000000000000000e+00,5.230406880000000314e-01,3.156606900000000215e-02,1.671579970000000026e-01,5.555555999999999689e-03,3.333333299999999971e-02,3.508093669999999831e-01,4.893963999999999780e-03,4.893963999999999780e-03,1.027732459999999987e-01,3.156606900000000215e-02,3.754434999999999977e-03,3.153887999999999830e-02,3.208265400000000211e-02,1.985152430000000079e-01,2.866419900000000132e-01,1.622148919999999994e-01,1.525423730000000089e-01,5.172413790000000011e-01,8.562465510000000224e-01,1.658509999999999976e-03,7.145735999999999755e-02,1.631321000000000030e-03,2.175095000000000153e-03,1.985152430000000079e-01,1.027732459999999987e-01,1.805328999999999962e-02,5.762387499999999801e-02,1.576943999999999915e-02,1.903208300000000172e-02,4.691771299999999978e-02,1.211308299999999949e-01,1.305057100000000039e-02,5.165850999999999776e-02,1.052659652000000001e+00,4.874853570000000080e-01,2.379649420000000126e-01,4.271929819999999989e-01,8.336358139999999750e-01,1.094957066999999951e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,7.525000000000000000e+02,3.687707639999999731e-01,4.750000000000000000e+02,1.030000000000000000e+03,1.030000000000000000e+03,4.750000000000000000e+02,1.030000000000000000e+03,4.750000000000000000e+02,1.030000000000000000e+03,7.276765456999999770e+00,1.803761490000000134e-01,5.964210525999999568e+00,8.589320388000000861e+00,8.589320388000000861e+00,5.964210525999999568e+00,8.589320388000000861e+00,5.964210525999999568e+00,8.589320388000000861e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.648299999999999876e+00,4.297429999999999861e-01,2.148549999999999827e+01,1.523049999999999959e-01,2.100000000000000000e+01,1.700000000000000000e+01,2.600000000000000000e+01,5.477530000000000454e-01,3.015079999999999982e-01,7.007330000000000503e-01,1.251230000000000120e-01,5.227899999999999991e+00,4.285930000000000017e-01,2.146379999999999910e+01,1.510970000000000091e-01,2.100000000000000000e+01,1.700000000000000000e+01,2.600000000000000000e+01,2.623800000000000021e-01,3.997350000000000070e-01,6.627800000000000358e-01,1.129730000000000040e-01,1.162579329999999939e-01,4.206176260000000222e-01
9.024200000000000000e+04,4.940600000000000000e+04,5.250000000000000000e+03,4.940600000000000000e+04,1.618895237999999992e+01,0.000000000000000000e+00,1.062623969999999946e-01,4.515668489999999924e-01,8.059301700000000013e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.075223257000000210e+00,8.840029999999999590e-04,1.115338125999999930e+00,1.904759999999999971e-04,5.904762000000000031e-03,1.903472462999999948e+00,3.359916000000000118e-03,3.676476539999999904e-01,5.905962839999999714e-01,7.139359999999999760e-04,8.642068880000000064e-01,1.012019999999999977e-04,2.833664000000000061e-03,2.663082274999999832e+00,7.940804160000000111e-01,2.820316979999999973e-01,0.000000000000000000e+00,9.512195119999999893e-01,2.319287576999999878e+00,5.137400000000000517e-04,4.363011099999999920e-01,4.048100000000000087e-05,8.096180000000000130e-04,2.553274281999999840e+00,4.716633610000000032e-01,6.495350000000000212e-04,5.665898010000000040e-01,4.048100000000000087e-05,1.720439000000000039e-03,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-5.120000000000000000e+02,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.066784869999999330e+00,1.040697109999999953e-01,7.000000000000000000e+00,1.100000000000000000e+01,1.346164308999999948e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.604619999999999891e+02,3.573249999999999815e+00,1.728619999999999891e+03,3.008190000000000031e-01,1.868000000000000000e+03,1.832000000000000000e+03,1.903000000000000000e+03,1.571569999999999911e+00,2.292499999999999982e+00,1.041940000000000088e+00,2.720509999999999873e-01,2.071399999999999864e+02,7.352960000000000051e-02,1.869369999999999891e+03,1.761050000000000115e-02,1.871000000000000000e+03,1.825000000000000000e+03,1.906000000000000000e+03,1.448939999999999950e-01,3.533220000000000027e+00,9.928730000000000055e-01,2.456079999999999808e-03,2.554242999999999878e-03,1.504039700000000049e-02
1.261300000000000000e+04,2.037300000000000000e+04,1.261300000000000000e+04,2.037300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,6.191037160000000261e-01,7.325282189999999805e-01,4.850364209999999954e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.230543291000000039e+00,1.822310000000000108e-04,1.357495558000000102e+00,7.928300000000000646e-05,2.774915000000000194e-03,1.322270644999999911e+00,5.358562799999999626e-01,6.170421640000000041e-01,8.669808079999999917e-01,1.822310000000000108e-04,3.108607172999999779e+00,4.908500000000000184e-05,1.482354100000000084e-02,7.146327239999999970e-01,9.006970090000000484e-01,2.633416459999999848e-01,0.000000000000000000e+00,1.000000000000000000e+00,6.812217609999999812e-01,7.720899999999999888e-05,2.522981576999999920e+00,0.000000000000000000e+00,7.460854999999999744e-03,6.014887129999999527e-01,7.023020660000000026e-01,2.727529999999999820e-04,3.105676518000000108e+00,0.000000000000000000e+00,1.281107299999999921e-02,1.403018999999999924e-03,2.265768314999999866e+00,0.000000000000000000e+00,3.406469300000000006e-02,2.764746037000000101e+00,9.845484399999999969e-02,1.307733178000000107e+00,0.000000000000000000e+00,6.206368730000000333e-01,2.280907307000000106e+00,1.615634663000000026e+00,9.757907420000000442e-01,1.000000000000000000e+00,6.000000000000000000e+00,5.029680600000000501e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.329729999999999990e+01,4.748269999999999769e+00,5.720619999999999891e+03,1.691499999999999948e-01,5.878000000000000000e+03,5.813000000000000000e+03,5.925000000000000000e+03,9.756690000000000085e-01,6.806130000000000513e-02,9.944129999999999914e-01,2.850959999999999953e-02,5.382730000000000103e+01,1.307689999999999964e-01,5.889720000000000255e+03,4.993910000000000016e-02,5.907000000000000000e+03,5.833000000000000000e+03,5.972000000000000000e+03,1.085469999999999935e+00,3.048040000000000124e-02,9.971659999999999968e-01,1.144540000000000097e-03,2.340440000000000109e-04,9.761967999999999340e-03
6.212000000000000000e+03,7.507000000000000000e+03,5.671000000000000000e+03,7.507000000000000000e+03,9.539763699999999347e-02,0.000000000000000000e+00,7.554282669999999866e-01,7.709604370000000539e-01,4.712549070000000007e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.147113843999999938e+00,3.326110000000000178e-04,8.192603360000000334e-01,1.763360000000000003e-04,1.763356999999999902e-03,1.185606779000000000e+00,6.745704009999999862e-01,7.507659519999999587e-01,8.433462099999999850e-01,2.882259999999999879e-04,2.357492514000000039e+00,1.332089999999999913e-04,1.918209699999999865e-02,5.203663710000000497e-01,9.348841669999999882e-01,2.264462020000000131e-01,0.000000000000000000e+00,1.000000000000000000e+00,4.996861189999999842e-01,1.938320000000000104e-04,1.438296269000000072e+00,0.000000000000000000e+00,5.994405000000000393e-03,4.598841850000000009e-01,8.416144930000000191e-01,1.662740000000000008e-04,3.884616911000000172e+00,0.000000000000000000e+00,8.125748999999999819e-03,1.924937999999999953e-03,1.997145471000000061e+00,0.000000000000000000e+00,2.144665000000000113e-02,2.059762549999999859e+00,7.937149400000000077e-02,1.899380563000000022e+00,0.000000000000000000e+00,7.267534119999999875e-01,1.875143208999999977e+00,2.140715923000000132e+00,1.558921761999999989e+00,1.000000000000000000e+00,1.500000000000000000e+01,5.379630829999999531e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.079100000000000392e+00,1.330410000000000004e+01,2.623000000000000000e+03,7.688330000000000164e-02,2.636000000000000000e+03,2.590000000000000000e+03,2.685000000000000000e+03,9.912300000000000555e-01,2.723539999999999989e-02,9.947279999999999456e-01,7.894160000000000066e-02,4.800399999999999778e+00,5.415940000000000198e-01,2.635769999999999982e+03,1.431050000000000030e-02,2.636000000000000000e+03,2.588000000000000000e+03,2.683000000000000000e+03,3.437279999999999780e-01,3.164620000000000211e-01,9.905890000000000528e-01,2.108679999999999929e-03,4.633290000000000086e-04,1.735372300000000145e-02
3.800000000000000000e+02,1.621000000000000000e+03,3.800000000000000000e+02,1.621000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.344231960000000003e-01,4.139420109999999986e-01,1.189872816000000055e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.782612139999999457e-01,9.880190999999999973e-03,1.770520640000000090e-01,2.631579000000000210e-03,1.052631600000000084e-02,3.852888130000000078e-01,3.701419000000000063e-03,1.209130169999999976e-01,1.209130169999999976e-01,9.880190999999999973e-03,7.783581999999999827e-03,9.870449999999999363e-03,1.048735299999999961e-02,8.116539700000000024e-02,2.494582039999999890e-01,8.176907000000000619e-03,1.764705880000000116e-01,2.941176469999999821e-01,9.121562099999999673e-02,6.266439999999999858e-04,1.227224799999999949e-01,6.169030000000000260e-04,1.233806000000000052e-03,8.116539700000000024e-02,1.209130169999999976e-01,6.746972000000000386e-03,3.197930300000000059e-02,5.552127999999999924e-03,6.785934999999999884e-03,1.195673199999999943e-02,9.128827999999999943e-02,3.701419000000000063e-03,1.418877200000000054e-02,5.619288930000000404e-01,4.636927949999999909e-01,2.266217739999999981e-01,3.804347829999999986e-01,7.500000000000000000e-01,8.294489689999999804e-01,6.042216359000000203e+00,3.327957899999999664e-02,6.000000000000000000e+00,7.000000000000000000e+00,1.749249959999999993e-01,2.367428570999999920e+03,6.439875980000000499e-01,3.330000000000000000e+02,3.994000000000000000e+03,3.994000000000000000e+03,3.330000000000000000e+02,3.928000000000000000e+03,4.950000000000000000e+02,2.981000000000000000e+03,1.837294932000000003e+01,6.113034790000000385e-01,3.195195195000000155e+00,3.052879318999999825e+01,3.052879318999999825e+01,3.195195195000000155e+00,2.996486761999999970e+01,3.789898990000000190e+00,2.287655149000000065e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.287079999999999913e+01,3.259560000000000235e-01,6.194630000000000081e+01,9.061479999999999535e-02,6.200000000000000000e+01,5.500000000000000000e+01,6.900000000000000000e+01,4.761050000000000004e-01,2.004350000000000021e-01,7.156590000000000451e-01,6.672790000000000665e-02,1.328640000000000043e+01,2.464119999999999922e-01,6.200310000000000343e+01,9.089909999999999657e-02,6.200000000000000000e+01,5.500000000000000000e+01,6.900000000000000000e+01,2.246120000000000061e-01,3.584370000000000056e-01,7.180309999999999748e-01,6.251289999999999625e-02,8.642622799999999383e-02,3.008285729999999880e-01
7.804000000000000000e+03,8.366000000000000000e+03,7.083000000000000000e+03,8.366000000000000000e+03,1.017930259999999948e-01,0.000000000000000000e+00,8.466411670000000278e-01,8.589778540000000406e-01,3.507242210000000027e-01,0.000000000000000000e+00,1.000000000000000000e+00,8.300193099999999546e-01,2.217149999999999872e-04,8.225700259999999542e-01,1.411829999999999932e-04,1.411830999999999893e-03,8.449732119999999735e-01,7.946449920000000500e-01,8.293091080000000170e-01,8.923021749999999752e-01,1.983959999999999890e-04,2.451075798000000194e+00,1.195310000000000047e-04,1.482189800000000002e-02,2.871279939999999975e-01,9.680581190000000502e-01,1.603777660000000049e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.831768319999999894e-01,1.529509999999999930e-04,1.382849994999999943e+00,0.000000000000000000e+00,5.378914999999999738e-03,2.540642209999999790e-01,9.013865650000000285e-01,8.042899999999999854e-05,5.599127907999999820e+00,0.000000000000000000e+00,9.682045999999999708e-03,1.073897000000000089e-03,2.401764294999999994e+00,0.000000000000000000e+00,1.518049200000000029e-02,1.370294874999999912e+00,4.553854899999999761e-02,2.574036609999999836e+00,0.000000000000000000e+00,6.666666669999999906e-01,1.245684178000000086e+00,1.442953968000000087e+00,1.210013972999999909e+00,1.000000000000000000e+00,1.000000000000000000e+01,3.104126759999999985e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.832260000000000133e+01,1.113550000000000040e+01,3.362110000000000127e+03,9.125060000000000116e-02,3.385500000000000000e+03,3.342000000000000000e+03,3.436000000000000000e+03,1.002809999999999979e+00,9.131269999999999665e-02,9.878890000000000171e-01,9.054099999999999648e-02,1.513540000000000108e+00,9.970229999999999926e-01,3.387719999999999800e+03,1.225449999999999977e-02,3.389000000000000000e+03,3.334000000000000000e+03,3.440000000000000000e+03,4.626620000000000177e-01,2.902970000000000272e-01,9.962020000000000319e-01,1.158530000000000063e-03,3.021780000000000061e-04,7.064054000000000166e-03
6.344000000000000000e+03,1.087100000000000000e+04,6.315000000000000000e+03,1.087100000000000000e+04,4.592241000000000378e-03,0.000000000000000000e+00,5.809033209999999725e-01,6.938779659999999572e-01,5.407237259999999601e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.031343007999999895e+00,3.346959999999999952e-04,5.496254189999999484e-01,1.583529999999999931e-04,2.850356000000000070e-03,1.231942961999999975e+00,4.235120960000000045e-01,5.659092999999999485e-01,9.125195470000000419e-01,3.350690000000000135e-04,2.124193396999999983e+00,9.198800000000000086e-05,3.394351899999999839e-02,1.253865540000000056e+00,7.517522679999999458e-01,4.191642569999999846e-01,0.000000000000000000e+00,1.000000000000000000e+00,9.676685459999999628e-01,1.896830000000000065e-04,1.574063436999999954e+00,0.000000000000000000e+00,1.453408200000000025e-02,1.128877464999999969e+00,7.167693859999999528e-01,2.208239999999999986e-04,2.462233877000000071e+00,0.000000000000000000e+00,2.134118299999999968e-02,1.731040000000000096e-03,2.009079230999999854e+00,0.000000000000000000e+00,2.088124400000000019e-02,2.889758347999999977e+00,1.411197600000000107e-01,1.130994489000000103e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.833165756000000091e+00,3.203991130999999992e+00,1.225828670000000065e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.074143606999999889e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.363640000000000185e+01,4.542779999999999596e+00,2.625429999999999836e+03,8.534949999999999481e-02,2.643000000000000000e+03,2.598000000000000000e+03,2.693000000000000000e+03,6.424760000000000471e-01,2.113490000000000091e-01,9.647599999999999509e-01,2.625930000000000208e-01,6.319380000000000308e+01,1.170490000000000003e-01,2.638949999999999818e+03,1.304869999999999988e-02,2.638000000000000000e+03,2.594000000000000000e+03,2.683000000000000000e+03,2.772959999999999869e-01,2.660449999999999759e-01,9.544540000000000246e-01,4.252729999999999705e-03,1.510913000000000013e-03,7.851713940000000225e-01
2.289000000000000000e+03,2.748180000000000000e+05,2.289000000000000000e+03,2.748180000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,8.329148999999999234e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.763100000000000446e-04,8.530570199999999714e-02,4.368719999999999873e-04,3.058103999999999857e-03,9.300532000000000243e-03,3.638999999999999803e-06,9.988173989999999947e-01,9.988210379999999944e-01,8.763100000000000446e-04,2.176725190000000087e-01,3.638999999999999803e-06,1.189877999999999899e-03,2.994263246000000045e+00,9.590758169999999971e-01,1.777382620000000080e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.883025880000000263e-01,8.727060000000000026e-04,2.184674899999999864e-01,3.638999999999999803e-06,1.189877999999999899e-03,2.976468694999999887e+00,9.988137599999999949e-01,8.942480000000000481e-04,2.142269410000000041e-01,3.638999999999999803e-06,1.186240000000000081e-03,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-5.120000000000000000e+02,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.289473683999999842e+00,1.596271390000000012e-01,4.000000000000000000e+00,6.000000000000000000e+00,5.073035689999999542e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.777690000000000055e+02,4.378720000000000390e+00,8.359740000000000464e+02,1.661970000000000114e-01,8.520000000000000000e+02,8.260000000000000000e+02,8.830000000000000000e+02,6.090820000000000078e+01,1.813659999999999994e-01,1.000320000000000098e+00,1.196599999999999921e-02,1.518220000000000027e+02,2.190100000000000102e-01,8.515109999999999673e+02,1.554379999999999928e-01,8.690000000000000000e+02,8.300000000000000000e+02,9.030000000000000000e+02,7.911719999999999686e+01,3.311730000000000229e-02,1.000040000000000040e+00,2.780780000000000166e-04,3.526460880000000242e-01,5.882323929999999645e-01
3.600000000000000000e+02,1.362000000000000000e+03,3.600000000000000000e+02,1.362000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.643171810000000121e-01,9.115271660000000553e-01,2.440865200000000013e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.410383069999999961e-01,7.280959000000000042e-03,3.584799490000000199e-01,2.777777999999999844e-03,1.111111099999999990e-02,9.608388789999999791e-01,3.230543300000000145e-02,6.380323049999999663e-01,7.085168870000000396e-01,7.280959000000000042e-03,4.274825509999999884e-01,7.342139999999999604e-04,2.349485999999999936e-02,1.286341163999999981e+00,2.134989579999999887e-01,3.023897480000000138e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.213211896000000012e+00,3.454886999999999802e-03,3.682207679999999761e-01,0.000000000000000000e+00,5.873714999999999839e-03,1.400148643999999942e+00,6.380323049999999663e-01,7.134116000000000242e-03,4.814094649999999809e-01,0.000000000000000000e+00,2.496328899999999962e-02,9.587912999999999991e-03,5.507347059999999628e-01,0.000000000000000000e+00,2.643171799999999988e-02,2.305179722000000098e+00,1.940266840000000048e-01,4.952905739999999835e-01,0.000000000000000000e+00,5.111111109999999513e-01,2.165720338999999939e+00,5.064066851999999841e+00,3.094361310000000032e-01,1.000000000000000000e+00,6.000000000000000000e+00,9.522439069999999450e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.450990000000000002e+01,2.694070000000000076e-01,1.007600000000000051e+02,7.151540000000000674e-02,1.010000000000000000e+02,9.200000000000000000e+01,1.100000000000000000e+02,1.420889999999999986e+00,2.050980000000000025e-01,9.226950000000000429e-01,2.541399999999999909e-02,1.564899999999999913e+01,2.039880000000000027e-01,1.008040000000000020e+02,7.239890000000000214e-02,1.010000000000000000e+02,9.200000000000000000e+01,1.100000000000000000e+02,9.753560000000000008e-01,3.312579999999999969e-01,9.268450000000000299e-01,2.281609999999999888e-02,1.642812039999999862e-01,8.420203480000000296e-01
1.000000000000000000e+02,7.800000000000000000e+01,8.700000000000000000e+01,7.800000000000000000e+01,1.494252869999999900e-01,0.000000000000000000e+00,1.115384614999999968e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.340996199999999923e-02,5.389098829999999785e-01,1.149425299999999942e-02,4.597701099999999819e-02,3.489897009999999855e-01,9.230769229999999936e-01,9.487179489999999493e-01,9.615384620000000382e-01,1.351351400000000078e-02,2.652328319999999739e-01,1.282051300000000039e-02,3.846153800000000345e-02,1.954628549999999909e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.022175999999999987e-02,5.042194840000000511e-01,0.000000000000000000e+00,1.282051300000000039e-02,5.041264149999999944e-01,9.230769229999999936e-01,7.969508000000000147e-03,2.270464588999999922e+00,0.000000000000000000e+00,8.974358999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.413793102999999940e+00,6.658730160000000398e-01,1.000000000000000000e+00,4.000000000000000000e+00,6.134632610000000374e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.768529999999999802e+01,1.141960000000000058e-01,3.800000000000000000e+01,3.200000000000000000e+01,4.300000000000000000e+01,1.003570000000000073e+00,9.838790000000000036e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.773069999999999879e+01,1.153269999999999990e-01,3.800000000000000000e+01,3.200000000000000000e+01,4.300000000000000000e+01,1.003549999999999942e+00,9.812960000000000779e-03,1.000000000000000000e+00,0.000000000000000000e+00,2.928733299999999873e-02,1.093686989999999998e-01
